id;institution_id;campus_name;region_id;level_id;address;major_id;name;accredited;accredited_years;area_id;duration;duration_type;tuition;application_type;shift;entry_req;benefits;vacancies;repostulacion
I430S15C133J2V2;430;;13;1;NA;310;LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA;1;7;9;5;SEMESTRES;1972000;NA;2;NA;1;NA;NA
I916S1C10J2V1;916;;9;1;NA;354;TECNICO DE NIVEL SUPERIOR EN CLIMATIZACION Y REFRIGERACION;0;0;10;5;SEMESTRES;1629996;NA;2;NA;1;NA;NA
I430S15C144J2V1;430;;13;1;NA;298;TECNICO EN FARMACIA;1;7;9;5;SEMESTRES;1916000;NA;2;NA;1;NA;NA
I430S15C170J1V2;430;;13;1;NA;226;TECNICO EN ODONTOLOGIA;1;7;9;5;SEMESTRES;2064000;NA;1;NA;1;NA;NA
I88S6C260J2V1;88;;NA;3;NA;112;INGENIERIA DE EJECUCION EN GESTION DE LA CALIDAD;1;6;1;6;SEMESTRES;2720000;NA;2;NA;1;NA;NA
I88S6C347J2V1;88;;NA;3;NA;127;INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES;1;6;10;6;SEMESTRES;3680000;NA;2;NA;1;NA;NA
I77S1C109J2V2;77;;NA;3;NA;233;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION;1;4;1;4;SEMESTRES;1642000;NA;2;NA;1;NA;NA
I430S15C2J1V1;430;;13;1;NA;256;COMERCIO EXTERIOR;1;7;1;4;SEMESTRES;2304000;NA;1;NA;1;NA;NA
I430S15C2J2V1;430;;13;1;NA;256;COMERCIO EXTERIOR;1;7;1;4;SEMESTRES;2304000;NA;2;NA;1;NA;NA
I430S15C332J1V1;430;;13;1;NA;231;TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS;1;7;1;4;SEMESTRES;2364000;NA;1;NA;1;NA;NA
I88S6C418J2V1;88;;NA;3;NA;128;INGENIERIA EN PROYECTOS DE INGENIERIA;1;6;10;6;SEMESTRES;3680000;NA;2;NA;1;NA;NA
I916S1C4J2V1;916;;9;1;NA;313;TECNICO EN LOGISTICA EMPRESARIAL;0;0;1;5;SEMESTRES;1457776;NA;2;NA;1;NA;NA
I430S15C335J2V1;430;;13;1;NA;244;TECNICO FINANCIERO;1;7;1;4;SEMESTRES;2364000;NA;2;NA;1;NA;NA
I88S6C89J2V2;88;;NA;3;NA;93;INGENIERIA DE EJECUCION EN SOFTWARE;1;6;10;4;SEMESTRES;2720000;NA;2;NA;1;NA;NA
I77S1C167J2V1;77;;NA;3;NA;297;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;1;4;9;5;SEMESTRES;1798000;NA;2;NA;1;NA;NA
I895S1C12J1V1;895;;NA;3;NA;79;INGENIERIA CIVIL MECANICA;0;0;10;8;SEMESTRES;4582000;NA;1;NA;1;NA;NA
I895S1C13J1V1;895;;NA;3;NA;64;INGENIERIA CIVIL ELECTRICA;0;0;10;8;SEMESTRES;4582000;NA;1;NA;1;NA;NA
I916S2C3J2V1;916;;9;1;NA;231;TECNICO EN GESTION DE EMPRESAS;0;0;1;5;SEMESTRES;1457776;NA;2;NA;1;NA;NA
I77S1C219J2V1;77;;NA;3;NA;230;TECNICO DE NIVEL SUPERIOR EN ACUICULTURA;1;4;2;4;SEMESTRES;1656000;NA;2;NA;1;NA;NA
I430S15C67J2V1;430;;13;1;NA;313;TECNICO EN LOGISTICA;1;7;1;4;SEMESTRES;2244000;NA;2;NA;1;NA;NA
I77S1C222J2V1;77;;NA;3;NA;225;TECNICO DE NIVEL SUPERIOR EN EDUCACION ESPECIAL;1;4;7;4;SEMESTRES;1609000;NA;2;NA;1;NA;NA
I430S38C149J2V1;430;;8;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2266000;NA;2;NA;1;NA;NA
I77S1C224J2V1;77;;NA;3;NA;342;TECNICO DE NIVEL SUPERIOR EN PROCESOS INDUSTRIALES MENCION GESTION DE CALIDAD - MENCION INDUSTRIA QUIMICA;1;4;10;4;SEMESTRES;1547000;NA;2;NA;1;NA;NA
I71S1C121J2V1;71;;NA;3;NA;79;PLAN ESPECIAL INGENIERIA CIVIL EN MECANICA;1;7;10;6;SEMESTRES;5231000;NA;2;NA;1;NA;NA
I71S1C122J2V3;71;;NA;3;NA;73;PLAN ESPECIAL INGENIERIA CIVIL EN MINAS;1;7;10;5;SEMESTRES;5231000;NA;2;NA;1;NA;NA
I430S38C321J1V1;430;;8;1;NA;289;ELECTRONICA;1;7;10;4;SEMESTRES;2250000;NA;1;NA;1;NA;NA
I71S1C124J2V1;71;;NA;3;NA;93;PLAN ESPECIAL INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA;1;7;10;8;SEMESTRES;4220000;NA;2;NA;1;NA;NA
I71S1C125J2V1;71;;NA;3;NA;101;PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD;1;7;10;6;SEMESTRES;4220000;NA;2;NA;1;NA;NA
I71S1C126J2V1;71;;NA;3;NA;108;PLAN ESPECIAL INGENIERIA DE EJECUCION EN GEOMENSURA;1;7;4;6;SEMESTRES;4220000;NA;2;NA;1;NA;NA
I430S16C326J1V1;430;;6;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2284000;NA;1;NA;1;NA;NA
I71S1C127J4V1;71;;NA;3;NA;142;PLAN ESPECIAL INGENIERIA DE EJECUCION INDUSTRIAL;1;7;10;7;SEMESTRES;4016000;NA;4;NA;1;NA;NA
I71S1C128J2V1;71;;NA;3;NA;146;PLAN ESPECIAL INGENIERIA DE EJECUCION EN MECANICA;1;7;10;6;SEMESTRES;4220000;NA;2;NA;1;NA;NA
I430S16C331J1V1;430;;6;1;NA;217;TECNICO AGRICOLA;1;7;2;4;SEMESTRES;2354000;NA;1;NA;1;NA;NA
I430S16C331J2V1;430;;6;1;NA;217;TECNICO AGRICOLA;1;7;2;4;SEMESTRES;2354000;NA;2;NA;1;NA;NA
I430S38C61J1V1;430;;8;1;NA;364;TOPOGRAFIA;1;7;10;4;SEMESTRES;2320000;NA;1;NA;1;NA;NA
I917S1C4J2V1;917;;14;1;NA;283;TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD MENCION ENERGIAS RENOVABLES;0;0;10;5;SEMESTRES;1590000;NA;2;NA;1;NA;NA
I430S38C67J2V1;430;;8;1;NA;313;TECNICO EN LOGISTICA;1;7;1;4;SEMESTRES;2174000;NA;2;NA;1;NA;NA
I917S1C6J1V1;917;;14;1;NA;266;TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION MENCION EFICIENCIA ENERGETICA;0;0;10;5;SEMESTRES;1590000;NA;1;NA;1;NA;NA
I917S2C11J1V1;917;;14;1;NA;262;TECNICO DE NIVEL SUPERIOR EN COMUNICACION AUDIOVISUAL;0;0;3;5;SEMESTRES;1590000;NA;1;NA;1;NA;NA
I430S39C149J1V1;430;;13;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2298000;NA;1;NA;1;NA;NA
I917S2C1J1V1;917;;14;1;NA;246;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION PUBLICA PRIVADA;0;0;5;5;SEMESTRES;1431000;NA;1;NA;1;NA;NA
I430S16C34J2V1;430;;6;1;NA;316;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;7;10;4;SEMESTRES;2402000;NA;2;NA;1;NA;NA
I430S16C39J1V2;430;;6;1;NA;295;TECNICO EN ENFERMERIA;1;7;9;5;SEMESTRES;2122000;NA;1;NA;1;NA;NA
I430S39C201J2V1;430;;13;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2364000;NA;2;NA;1;NA;NA
I77S1C8J2V1;77;;NA;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;4;10;10;SEMESTRES;3754000;NA;2;NA;1;NA;NA
I430S16C45J1V1;430;;6;1;NA;269;CONTABILIDAD GENERAL;1;7;1;4;SEMESTRES;2182000;NA;1;NA;1;NA;NA
I77S2C167J2V2;77;;NA;3;NA;297;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;1;4;9;5;SEMESTRES;1798000;NA;2;NA;1;NA;NA
I430S39C326J2V1;430;;13;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2318000;NA;2;NA;1;NA;NA
I77S2C226J1V1;77;;NA;3;NA;374;TECNICO DE NIVEL SUPERIOR EN TURISMO MENCION HOSPITALITY / HOSPITALIDAD TURISTICA;1;4;1;4;SEMESTRES;1644000;NA;1;NA;1;NA;NA
I430S1C135J2V1;430;;2;1;NA;321;MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;1;7;10;4;SEMESTRES;2430000;NA;2;NA;1;NA;NA
I430S1C201J1V1;430;;2;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2346000;NA;1;NA;1;NA;NA
I77S4C171J2V1;77;;NA;3;NA;222;TECNICO EN NIVEL SUPERIOR EN EDUCACION PARVULARIA;1;4;7;4;SEMESTRES;1640000;NA;2;NA;1;NA;NA
I430S1C306J1V1;430;;2;1;NA;329;TECNICO EN METALURGIA EXTRACTIVA;1;7;10;4;SEMESTRES;2372000;NA;1;NA;1;NA;NA
I430S1C307J1V1;430;;2;1;NA;331;TECNICO EN MINERIA;1;7;10;4;SEMESTRES;2372000;NA;1;NA;1;NA;NA
I918S1C11J1V1;918;;10;1;NA;269;CONTABILIDAD GENERAL;0;0;1;5;SEMESTRES;1350000;NA;1;NA;1;NA;NA
I430S1C325J2V1;430;;2;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2374000;NA;2;NA;1;NA;NA
I80S1C363J2V1;80;;NA;3;NA;118;INGENIERIA EN CIENCIA DE DATOS;1;5;4;8;SEMESTRES;3576000;NA;2;NA;1;NA;NA
I430S26C330J1V1;430;;7;1;NA;300;GASTRONOMIA;1;7;1;4;SEMESTRES;2438000;NA;1;NA;1;NA;NA
I430S39C45J2V1;430;;13;1;NA;269;CONTABILIDAD GENERAL;1;7;1;4;SEMESTRES;2352000;NA;2;NA;1;NA;NA
I430S1C34J2V1;430;;2;1;NA;316;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;7;10;4;SEMESTRES;2390000;NA;2;NA;1;NA;NA
I918S1C2J2V2;918;;10;1;NA;316;MANTENIMIENTO INDUSTRIAL;0;0;10;5;SEMESTRES;1593775;NA;2;NA;1;NA;NA
I430S1C67J2V1;430;;2;1;NA;313;TECNICO EN LOGISTICA;1;7;1;4;SEMESTRES;2212000;NA;2;NA;1;NA;NA
I430S1C78J1V1;430;;2;1;NA;283;ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS;1;7;10;5;SEMESTRES;2268000;NA;1;NA;1;NA;NA
I430S20C144J1V2;430;;14;1;NA;298;TECNICO EN FARMACIA;1;7;9;5;SEMESTRES;2042000;NA;1;NA;1;NA;NA
I430S26C61J1V1;430;;7;1;NA;364;TOPOGRAFIA;1;7;10;4;SEMESTRES;2170000;NA;1;NA;1;NA;NA
I430S20C149J1V1;430;;14;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2266000;NA;1;NA;1;NA;NA
I430S20C149J2V1;430;;14;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2266000;NA;2;NA;1;NA;NA
I450S1C64J2V1;450;;8;1;NA;283;ELECTRICIDAD INDUSTRIAL Y SISTEMAS ELECTRICOS;1;4;10;5;SEMESTRES;1657000;NA;2;NA;1;NA;NA
I89S1C356J1V1;89;;NA;3;NA;25;LICENCIATURA EN ESTUDIOS TEOLOGICOS, BIBLICOS Y DIALOGO ECUMENICO;1;NA;8;10;SEMESTRES;2729000;NA;1;NA;1;NA;NA
I430S20C325J1V1;430;;14;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2224000;NA;1;NA;1;NA;NA
I50S1C3J2V2;50;;NA;3;NA;39;DERECHO;1;4;6;10;SEMESTRES;4100000;NA;2;NA;1;NA;NA
I430S20C330J1V1;430;;14;1;NA;300;GASTRONOMIA;1;7;1;4;SEMESTRES;2438000;NA;1;NA;1;NA;NA
I430S27C149J1V1;430;;4;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2360000;NA;1;NA;1;NA;NA
I73S2C261J2V1;73;;NA;3;NA;252;TECNICO DE NIVEL SUPERIOR EN ALIMENTACION;1;5;10;5;SEMESTRES;1984000;NA;2;NA;1;NA;NA
I93S1C305J2V2;93;;NA;3;NA;99;INGENIERIA EN INFORMACION Y CONTROL DE GESTION;1;5;1;5;SEMESTRES;3850000;NA;2;NA;1;NA;NA
I84S2C67J2V2;84;;NA;3;NA;222;TECNICO UNIVERSITARIO EN EDUCACION PARVULARIA;1;5;7;5;SEMESTRES;1820000;NA;2;NA;1;NA;NA
I84S2C68J1V2;84;;NA;3;NA;233;TECNICO UNIVERSITARIO EN ADMINISTRACION DE EMPRESAS;1;5;1;5;SEMESTRES;1820000;NA;1;NA;1;NA;NA
I633S0C58J1V1;633;;9;1;NA;226;TECNICO DE NIVEL SUPERIOR EN ODONTOLOGIA;1;4;9;6;SEMESTRES;1695000;NA;1;NA;0;NA;NA
I430S20C61J1V1;430;;14;1;NA;364;TOPOGRAFIA;1;7;10;4;SEMESTRES;2278000;NA;1;NA;1;NA;NA
I430S20C78J1V1;430;;14;1;NA;283;ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS;1;7;10;5;SEMESTRES;2250000;NA;1;NA;1;NA;NA
I430S21C149J2V1;430;;12;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2070000;NA;2;NA;1;NA;NA
I430S21C175J2V1;430;;12;1;NA;359;TELECOMUNICACIONES, CONECTIVIDAD Y REDES;1;7;10;4;SEMESTRES;2218000;NA;2;NA;1;NA;NA
I84S2C81J2V2;84;;NA;3;NA;268;TECNICO UNIVERSITARIO EN CONSTRUCCION;1;5;10;5;SEMESTRES;1867000;NA;2;NA;1;NA;NA
I430S21C201J2V1;430;;12;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2098000;NA;2;NA;1;NA;NA
I90S1C510J1V1;90;;NA;3;NA;193;PROGRAMA DE FORMACION DE PROFESORES PARA LA EDUCACION TECNICO PROFESIONAL;1;NA;7;5;SEMESTRES;1145000;NA;1;NA;1;NA;NA
I4S1C18J2V4;4;;NA;3;NA;97;INGENIERIA EN CONSTRUCCION;1;4;10;5;TRIMESTRES;3390000;NA;2;NA;0;NA;NA
I430S21C325J1V1;430;;12;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2224000;NA;1;NA;1;NA;NA
I84S6C397J2V1;84;;NA;3;NA;110;INGENIERIA EN ADMINISTRACION PUBLICA (CONTINUIDAD PARA TECNICOS DE NIVEL SUPERIOR);1;5;5;5;SEMESTRES;2092000;NA;2;NA;1;NA;NA
I629S0C10J1V1;629;;5;1;NA;369;TECNICO EN OPERACIONES PORTUARIAS;1;4;10;5;SEMESTRES;1563400;NA;1;NA;1;NA;NA
I430S21C330J1V1;430;;12;1;NA;300;GASTRONOMIA;1;7;1;4;SEMESTRES;2432000;NA;1;NA;1;NA;NA
I430S21C333J2V1;430;;12;1;NA;292;TECNICO EN ENERGIAS RENOVABLES;1;7;10;4;SEMESTRES;2250000;NA;2;NA;1;NA;NA
I430S21C34J1V1;430;;12;1;NA;316;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;7;10;4;SEMESTRES;2274000;NA;1;NA;1;NA;NA
I430S21C34J2V1;430;;12;1;NA;316;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;7;10;4;SEMESTRES;2274000;NA;2;NA;1;NA;NA
I78S7C133J1V1;78;;NA;3;NA;233;TECNICO SUPERIOR EN ADMINISTRACION;1;6;1;5;TRIMESTRES;1501000;NA;1;NA;1;NA;NA
I430S21C42J2V2;430;;12;1;NA;259;ANALISTA PROGRAMADOR;1;7;10;4;SEMESTRES;2148000;NA;2;NA;1;NA;NA
I430S21C67J2V1;430;;12;1;NA;313;TECNICO EN LOGISTICA;1;7;1;4;SEMESTRES;2140000;NA;2;NA;1;NA;NA
I71S1C70J2V1;71;;NA;3;NA;193;PROGRAMA ESPECIAL DE REGULARIZACION DE TITULO DE PROFESOR DE ESTADO PARA LA EDUCACION TECNICO PROFESIONAL;1;7;7;5;SEMESTRES;1694000;NA;2;NA;1;NA;NA
I430S21C78J2V1;430;;12;1;NA;283;ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS;1;7;10;5;SEMESTRES;2250000;NA;2;NA;1;NA;NA
I84S6C78J2V2;84;;NA;3;NA;36;CONSTRUCCION CIVIL (CONTINUIDAD PARA TECNICOS);1;5;10;5;SEMESTRES;2093000;NA;2;NA;1;NA;NA
I456S2C10J2V1;456;;2;1;NA;316;MAQUINARIA PESADA;1;5;10;5;SEMESTRES;1772707;NA;2;NA;1;NA;NA
I430S5C135J1V1;430;;3;1;NA;321;MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;1;7;10;4;SEMESTRES;2280000;NA;1;NA;1;NA;NA
I430S22C175J1V1;430;;16;1;NA;359;TELECOMUNICACIONES, CONECTIVIDAD Y REDES;1;7;10;4;SEMESTRES;2230000;NA;1;NA;1;NA;NA
I430S22C201J1V1;430;;16;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2168000;NA;1;NA;1;NA;NA
I89S1C52J1V1;89;;NA;3;NA;155;INTERPRETE MUSICAL MENCION INSTRUMENTO PRINCIPAL;1;NA;3;9;SEMESTRES;2756000;NA;1;NA;1;NA;NA
I430S22C280J1V1;430;;16;1;NA;372;TURISMO;1;7;1;4;SEMESTRES;2036000;NA;1;NA;1;NA;NA
I430S22C292J1V1;430;;16;1;NA;345;DISEÑO Y PRODUCCION GRAFICA;1;7;3;4;SEMESTRES;2134000;NA;1;NA;1;NA;NA
I430S5C326J1V1;430;;3;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2298000;NA;1;NA;1;NA;NA
I430S5C330J1V1;430;;3;1;NA;300;GASTRONOMIA;1;7;1;4;SEMESTRES;2208000;NA;1;NA;1;NA;NA
I430S22C325J1V1;430;;16;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2224000;NA;1;NA;1;NA;NA
I430S22C325J2V1;430;;16;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2224000;NA;2;NA;1;NA;NA
I430S9C144J1V1;430;;5;1;NA;298;TECNICO EN FARMACIA;1;7;9;5;SEMESTRES;1914000;NA;1;NA;1;NA;NA
I79S1C158J2V4;79;;NA;3;NA;142;INGENIERIA DE EJECUCION EN MANTENIMIENTO INDUSTRIAL;1;4;10;5;SEMESTRES;2828000;NA;2;NA;1;NA;NA
I430S22C330J1V1;430;;16;1;NA;300;GASTRONOMIA;1;7;1;4;SEMESTRES;2388000;NA;1;NA;1;NA;NA
I71S1C90J2V1;71;;NA;3;NA;36;PLAN ESPECIAL CONSTRUCCION CIVIL;1;7;10;7;SEMESTRES;3970000;NA;2;NA;1;NA;NA
I430S22C331J2V1;430;;16;1;NA;217;TECNICO AGRICOLA;1;7;2;4;SEMESTRES;2046000;NA;2;NA;1;NA;NA
I902S1C14J2V1;902;;15;1;NA;182;TECNICO DE NIVEL SUPERIOR EN FABRICACION Y MONTAJE DE ESTRUCTURAS METALICAS;0;0;10;5;SEMESTRES;1560428;NA;2;NA;1;NA;NA
I902S1C15J1V1;902;;15;1;NA;283;TECNICO DE NIVEL SUPERIOR EN PROYECTOS ELECTRICOS DE DISTRIBUCION;0;0;10;5;SEMESTRES;1634676;NA;1;NA;1;NA;NA
I430S22C39J1V2;430;;16;1;NA;295;TECNICO EN ENFERMERIA;1;7;9;5;SEMESTRES;2122000;NA;1;NA;1;NA;NA
I430S22C42J1V2;430;;16;1;NA;259;ANALISTA PROGRAMADOR;1;7;10;4;SEMESTRES;2148000;NA;1;NA;1;NA;NA
I430S22C42J2V2;430;;16;1;NA;259;ANALISTA PROGRAMADOR;1;7;10;4;SEMESTRES;2148000;NA;2;NA;1;NA;NA
I430S9C325J1V1;430;;5;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2320000;NA;1;NA;1;NA;NA
I430S9C325J2V1;430;;5;1;NA;182;TECNICO EN AUTOMATIZACION Y ROBOTICA;1;7;10;4;SEMESTRES;2320000;NA;2;NA;1;NA;NA
I430S22C61J1V1;430;;16;1;NA;364;TOPOGRAFIA;1;7;10;4;SEMESTRES;2026000;NA;1;NA;1;NA;NA
I430S9C326J2V1;430;;5;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2298000;NA;2;NA;1;NA;NA
I430S22C78J1V1;430;;16;1;NA;283;ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS;1;7;10;5;SEMESTRES;2250000;NA;1;NA;1;NA;NA
I430S22C78J2V1;430;;16;1;NA;283;ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS;1;7;10;5;SEMESTRES;2250000;NA;2;NA;1;NA;NA
I430S23C201J1V1;430;;10;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2014000;NA;1;NA;1;NA;NA
I430S9C332J2V1;430;;5;1;NA;231;TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS;1;7;1;4;SEMESTRES;2168000;NA;2;NA;1;NA;NA
I430S23C280J1V1;430;;10;1;NA;372;TURISMO;1;7;1;4;SEMESTRES;2028000;NA;1;NA;1;NA;NA
I430S23C316J2V1;430;;10;1;NA;286;ELECTROMECANICA;1;7;10;4;SEMESTRES;2250000;NA;2;NA;1;NA;NA
I430S9C335J1V1;430;;5;1;NA;244;TECNICO FINANCIERO;1;7;1;4;SEMESTRES;2168000;NA;1;NA;1;NA;NA
I430S23C326J1V1;430;;10;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2286000;NA;1;NA;1;NA;NA
I430S23C326J2V1;430;;10;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2286000;NA;2;NA;1;NA;NA
I430S23C330J1V1;430;;10;1;NA;300;GASTRONOMIA;1;7;1;4;SEMESTRES;2438000;NA;1;NA;1;NA;NA
I430S23C34J1V1;430;;10;1;NA;316;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;7;10;4;SEMESTRES;2274000;NA;1;NA;1;NA;NA
I430S23C34J2V1;430;;10;1;NA;316;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;7;10;4;SEMESTRES;2274000;NA;2;NA;1;NA;NA
I430S23C39J1V2;430;;10;1;NA;295;TECNICO EN ENFERMERIA;1;7;9;5;SEMESTRES;2068000;NA;1;NA;1;NA;NA
I430S23C42J1V2;430;;10;1;NA;259;ANALISTA PROGRAMADOR;1;7;10;4;SEMESTRES;2148000;NA;1;NA;1;NA;NA
I430S23C42J2V2;430;;10;1;NA;259;ANALISTA PROGRAMADOR;1;7;10;4;SEMESTRES;2148000;NA;2;NA;1;NA;NA
I430S23C67J2V1;430;;10;1;NA;313;TECNICO EN LOGISTICA;1;7;1;4;SEMESTRES;2230000;NA;2;NA;1;NA;NA
I79S3C144J1V1;79;;NA;3;NA;233;TECNICO UNIVERSITARIO EN ADMINISTRACION DE EMPRESAS;1;4;1;5;SEMESTRES;1812000;NA;1;NA;1;NA;NA
I430S23C78J2V1;430;;10;1;NA;283;ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS;1;7;10;5;SEMESTRES;2250000;NA;2;NA;1;NA;NA
I430S24C149J2V1;430;;11;1;NA;266;TECNICO EN CONSTRUCCION;1;7;10;4;SEMESTRES;2160000;NA;2;NA;1;NA;NA
I430S24C170J1V2;430;;11;1;NA;226;TECNICO EN ODONTOLOGIA;1;7;9;5;SEMESTRES;2254000;NA;1;NA;1;NA;NA
I430S24C201J1V1;430;;11;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2104000;NA;1;NA;1;NA;NA
I79S3C161J1V2;79;;NA;3;NA;325;TECNICO UNIVERSITARIO EN MANTENCION MECANICA DE EQUIPOS INDUSTRIALES;1;4;10;4;SEMESTRES;1812000;NA;1;NA;1;NA;NA
I79S3C161J2V2;79;;NA;3;NA;325;TECNICO UNIVERSITARIO EN MANTENCION MECANICA DE EQUIPOS INDUSTRIALES;1;4;10;4;SEMESTRES;1812000;NA;2;NA;1;NA;NA
I430S24C326J2V1;430;;11;1;NA;321;TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ;1;7;10;4;SEMESTRES;2348000;NA;2;NA;1;NA;NA
I435S1C1J4V1;435;;13;1;NA;326;TECNICO EN MEDIO AMBIENTE;1;3;10;5;SEMESTRES;1620000;NA;4;NA;0;NA;NA
I906S1C2J2V1;906;;1;1;NA;313;TECNICO DE NIVEL SUPERIOR EN LOGISTICA;0;0;1;5;SEMESTRES;1065000;NA;2;NA;1;NA;NA
I79S3C180J2V1;79;;NA;3;NA;379;TECNICO UNIVERSITARIO EN ASISTENCIA JUDICIAL;1;4;6;4;SEMESTRES;1812000;NA;2;NA;1;NA;NA
I79S3C32J2V5;79;;NA;3;NA;4;INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS;1;4;1;6;SEMESTRES;1908000;NA;2;NA;1;NA;NA
I72S1C652J3V1;72;;NA;3;NA;166;PROGRAMA DE CONTINUIDAD DE ESTUDIOS DE LA CARRERA DE METEOROLOGIA;1;5;4;2;SEMESTRES;2585000;NA;3;NA;1;NA;NA
I92S1C3J2V2;92;;NA;3;NA;38;CONTADOR AUDITOR;1;5;1;10;SEMESTRES;2949000;NA;2;NA;1;NA;NA
I430S25C175J1V1;430;;10;1;NA;359;TELECOMUNICACIONES, CONECTIVIDAD Y REDES;1;7;10;4;SEMESTRES;2134000;NA;1;NA;1;NA;NA
I430S25C201J1V1;430;;10;1;NA;231;ADMINISTRACION DE EMPRESAS;1;7;1;4;SEMESTRES;2014000;NA;1;NA;1;NA;NA
I86S5C193J1V1;86;;NA;3;NA;200;PROGRAMA DE FORMACION PEDAGOGICA PARA LICENCIADOS;1;7;7;2;SEMESTRES;4758000;NA;1;NA;1;NA;NA
I906S1C9J2V1;906;;1;1;NA;283;TECNICO DE NIVEL SUPERIOR ELECTRICO EN ENERGIAS RENOVABLES;0;0;10;5;SEMESTRES;1574000;NA;2;NA;1;NA;NA
I430S25C292J1V1;430;;10;1;NA;345;DISEÑO Y PRODUCCION GRAFICA;1;7;3;4;SEMESTRES;2068000;NA;1;NA;1;NA;NA
I81S5C528J2V1;81;;NA;3;NA;219;TECNICO DE NIVEL SUPERIOR AGRICOLA;1;4;2;4;SEMESTRES;1629000;NA;2;NA;1;NA;NA
I908S1C3J1V1;908;;2;1;NA;223;TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL E INCLUSION;0;0;7;5;SEMESTRES;1316100;NA;1;NA;1;NA;NA
